4736921.802	2049107.823	1646
4736986.994	2049107.728	1613
4737052.187	2049107.633	1547
4737117.379	2049107.538	1499
4737182.572	2049107.443	1472
4737247.764	2049107.348	1501
4737312.957	2049107.253	1546
4737378.149	2049107.158	1607
4737443.342	2049107.063	1634
4737508.534	2049106.968	1672
4737573.727	2049106.873	1691
4737638.919	2049106.778	1720
4737704.112	2049106.683	1726
4737769.304	2049106.588	1763
4737834.496	2049106.493	1791
4737899.689	2049106.397	1816
4737964.881	2049106.302	1847
4738030.074	2049106.207	1872
4738095.266	2049106.112	1886
4738160.458	2049106.017	1900
4738225.651	2049105.922	1923
4738290.843	2049105.827	1942
4738356.035	2049105.732	1950
4738421.228	2049105.637	1956
4738486.42	2049105.542	1953
4738551.612	2049105.447	1963
4730206.982	2049173.834	1841
4730272.176	2049173.739	1849
4730337.37	2049173.644	1854
4730402.564	2049173.549	1855
4730467.758	2049173.454	1856
4730532.952	2049173.359	1855
4730598.145	2049173.264	1855
4730663.339	2049173.169	1846
4730728.533	2049173.074	1842
4730793.727	2049172.979	1840
4730858.92	2049172.884	1838
4730924.114	2049172.789	1833
4730989.308	2049172.694	1822
4731054.501	2049172.599	1805
4731119.695	2049172.504	1786
4731184.889	2049172.409	1809
4731250.083	2049172.314	1833
4731315.276	2049172.218	1856
4731380.47	2049172.123	1876
4731445.663	2049172.028	1881
4731510.857	2049171.933	1884
4731576.051	2049171.838	1894
4731641.244	2049171.743	1911
4731706.438	2049171.648	1922
4731771.631	2049171.553	1919
4731836.825	2049171.458	1916
4731902.019	2049171.363	1921
4731967.212	2049171.268	1921
4732032.406	2049171.173	1910
4732097.599	2049171.078	1907
